relativePath,problemClass,statusFolder,distance,normalizedCanonicalDistance,leftCanonicalFormSize,rightCanonicalFormSize,canonicalFormSize,predicateBodyLevenshteinDistance,rawAstTreeDistance,normalizedRawAstDistance,leftRawAstSize,rightRawAstSize,rawAstSize,candidateReward,groundTruthReward,rewardGap,rewardError
classroom_fol/BOTH/parsed-file1777_inv11.als,classroom_fol,BOTH,20.0,0.869565,23.0,14.0,23.0,77.0,31.0,0.815789,38.0,21.0,38.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1780_inv4.als,classroom_fol,BOTH,8.0,0.8,10.0,7.0,10.0,45.0,17.0,1.0625,16.0,9.0,16.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1785_inv12.als,classroom_fol,BOTH,15.0,0.833333,18.0,8.0,18.0,85.0,31.0,0.861111,36.0,15.0,36.0,0.6,1.0,0.4,0.4
classroom_fol/BOTH/parsed-file1790_inv14.als,classroom_fol,BOTH,51.0,1.040816,49.0,23.0,49.0,67.0,27.0,0.613636,44.0,42.0,44.0,0.4,1.0,0.6,0.6
classroom_fol/BOTH/parsed-file1792_inv11.als,classroom_fol,BOTH,12.0,0.857143,7.0,14.0,14.0,36.0,15.0,0.714286,12.0,21.0,21.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1794_inv13.als,classroom_fol,BOTH,11.0,0.733333,15.0,13.0,15.0,60.0,30.0,1.153846,26.0,18.0,26.0,0.09,1.0,0.91,0.91
classroom_fol/BOTH/parsed-file1797_inv14.als,classroom_fol,BOTH,7.0,0.304348,23.0,23.0,23.0,32.0,46.0,1.045455,44.0,42.0,44.0,0.21,1.0,0.79,0.79
classroom_fol/BOTH/parsed-file1801_inv11.als,classroom_fol,BOTH,16.0,0.888889,18.0,14.0,18.0,75.0,29.0,0.852941,34.0,21.0,34.0,0.4,1.0,0.6,0.6
classroom_fol/BOTH/parsed-file1802_inv11.als,classroom_fol,BOTH,14.0,0.823529,17.0,14.0,17.0,64.0,25.0,0.78125,32.0,21.0,32.0,0.25,1.0,0.75,0.75
classroom_fol/BOTH/parsed-file1803_inv15.als,classroom_fol,BOTH,11.0,0.846154,13.0,10.0,13.0,45.0,20.0,0.8,25.0,17.0,25.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1807_inv11.als,classroom_fol,BOTH,16.0,0.888889,18.0,14.0,18.0,60.0,25.0,0.833333,30.0,21.0,30.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1809_inv15.als,classroom_fol,BOTH,14.0,0.875,16.0,10.0,16.0,48.0,16.0,0.761905,21.0,17.0,21.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1810_inv12.als,classroom_fol,BOTH,16.0,0.888889,18.0,8.0,18.0,88.0,31.0,0.861111,36.0,15.0,36.0,0.5,1.0,0.5,0.5
classroom_fol/BOTH/parsed-file181_inv15.als,classroom_fol,BOTH,29.0,0.90625,32.0,10.0,32.0,139.0,44.0,0.862745,51.0,17.0,51.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1826_inv11.als,classroom_fol,BOTH,25.0,0.892857,28.0,14.0,28.0,111.0,42.0,0.875,48.0,21.0,48.0,0.5,1.0,0.5,0.5
classroom_fol/BOTH/parsed-file182_inv14.als,classroom_fol,BOTH,18.0,0.782609,22.0,23.0,23.0,42.0,49.0,1.166667,39.0,42.0,42.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1831_inv6.als,classroom_fol,BOTH,5.0,0.625,8.0,7.0,8.0,18.0,12.0,1.090909,11.0,9.0,11.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1835_inv11.als,classroom_fol,BOTH,15.0,1.0,15.0,14.0,15.0,61.0,23.0,0.766667,30.0,21.0,30.0,0.35,1.0,0.65,0.65
classroom_fol/BOTH/parsed-file1839_inv4.als,classroom_fol,BOTH,2.0,0.285714,6.0,7.0,7.0,8.0,3.0,0.333333,7.0,9.0,9.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1840_inv12.als,classroom_fol,BOTH,8.0,0.727273,11.0,8.0,11.0,42.0,19.0,0.826087,23.0,15.0,23.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1841_inv11.als,classroom_fol,BOTH,16.0,0.888889,18.0,14.0,18.0,81.0,28.0,0.777778,36.0,21.0,36.0,0.5,1.0,0.5,0.5
classroom_fol/BOTH/parsed-file1846_inv4.als,classroom_fol,BOTH,7.0,0.7,10.0,7.0,10.0,34.0,17.0,1.0625,16.0,9.0,16.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1847_inv11.als,classroom_fol,BOTH,16.0,0.888889,18.0,14.0,18.0,86.0,33.0,0.868421,38.0,21.0,38.0,0.9,1.0,0.1,0.09999999999999998
classroom_fol/BOTH/parsed-file1848_inv5.als,classroom_fol,BOTH,7.0,0.777778,9.0,6.0,9.0,50.0,20.0,1.052632,19.0,7.0,19.0,0.3,1.0,0.7,0.7
classroom_fol/BOTH/parsed-file184_inv12.als,classroom_fol,BOTH,19.0,0.863636,22.0,8.0,22.0,101.0,35.0,0.875,40.0,15.0,40.0,0.1,1.0,0.9,0.9
classroom_fol/BOTH/parsed-file1854_inv11.als,classroom_fol,BOTH,16.0,1.142857,11.0,14.0,14.0,61.0,22.0,0.814815,27.0,21.0,27.0,0.35,1.0,0.65,0.65
classroom_fol/BOTH/parsed-file1856_inv11.als,classroom_fol,BOTH,22.0,0.88,25.0,14.0,25.0,82.0,31.0,0.861111,36.0,21.0,36.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1858_inv9.als,classroom_fol,BOTH,10.0,0.833333,12.0,9.0,12.0,28.0,12.0,0.666667,18.0,15.0,18.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1862_inv11.als,classroom_fol,BOTH,12.0,0.857143,7.0,14.0,14.0,36.0,15.0,0.714286,12.0,21.0,21.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1864_inv15.als,classroom_fol,BOTH,16.0,0.842105,19.0,10.0,19.0,59.0,25.0,0.78125,32.0,17.0,32.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file186_inv14.als,classroom_fol,BOTH,24.0,1.0,24.0,23.0,24.0,61.0,46.0,1.045455,44.0,42.0,44.0,0.24,1.0,0.76,0.76
classroom_fol/BOTH/parsed-file1870_inv9.als,classroom_fol,BOTH,16.0,0.842105,19.0,9.0,19.0,61.0,25.0,0.833333,30.0,15.0,30.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1872_inv14.als,classroom_fol,BOTH,19.0,0.826087,22.0,23.0,23.0,47.0,57.0,1.357143,39.0,42.0,42.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1876_inv8.als,classroom_fol,BOTH,4.0,0.571429,6.0,7.0,7.0,30.0,13.0,1.083333,7.0,12.0,12.0,0.3,1.0,0.7,0.7
classroom_fol/BOTH/parsed-file1880_inv14.als,classroom_fol,BOTH,21.0,0.913043,6.0,23.0,23.0,125.0,43.0,1.02381,7.0,42.0,42.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1886_inv14.als,classroom_fol,BOTH,14.0,0.583333,24.0,23.0,24.0,69.0,63.0,1.4,45.0,42.0,45.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1886_inv15.als,classroom_fol,BOTH,11.0,1.1,9.0,10.0,10.0,43.0,21.0,1.235294,15.0,17.0,17.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1889_inv1.als,classroom_fol,BOTH,4.0,0.666667,6.0,5.0,6.0,28.0,10.0,0.909091,11.0,6.0,11.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1891_inv9.als,classroom_fol,BOTH,6.0,0.666667,7.0,9.0,9.0,24.0,8.0,0.533333,12.0,15.0,15.0,0.12,1.0,0.88,0.88
classroom_fol/BOTH/parsed-file1892_inv10.als,classroom_fol,BOTH,8.0,0.727273,11.0,9.0,11.0,38.0,14.0,0.608696,23.0,18.0,23.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file189_inv11.als,classroom_fol,BOTH,15.0,0.882353,17.0,14.0,17.0,72.0,28.0,0.823529,34.0,21.0,34.0,0.4,1.0,0.6,0.6
classroom_fol/BOTH/parsed-file1901_inv12.als,classroom_fol,BOTH,9.0,0.818182,11.0,8.0,11.0,60.0,23.0,0.851852,27.0,15.0,27.0,0.48,1.0,0.52,0.52
classroom_fol/BOTH/parsed-file1904_inv11.als,classroom_fol,BOTH,21.0,0.954545,22.0,14.0,22.0,76.0,33.0,0.868421,38.0,21.0,38.0,0.4,1.0,0.6,0.6
classroom_fol/BOTH/parsed-file1907_inv14.als,classroom_fol,BOTH,22.0,0.956522,23.0,23.0,23.0,74.0,33.0,0.785714,34.0,42.0,42.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1909_inv12.als,classroom_fol,BOTH,15.0,0.833333,18.0,8.0,18.0,81.0,32.0,0.864865,37.0,15.0,37.0,0.1,1.0,0.9,0.9
classroom_fol/BOTH/parsed-file190_inv3.als,classroom_fol,BOTH,7.0,0.7,10.0,6.0,10.0,37.0,17.0,1.0625,16.0,7.0,16.0,0.980392,1.0,0.019608,0.01960799999999996
classroom_fol/BOTH/parsed-file1910_inv11.als,classroom_fol,BOTH,16.0,1.066667,15.0,14.0,15.0,63.0,23.0,0.766667,30.0,21.0,30.0,0.1,1.0,0.9,0.9
classroom_fol/BOTH/parsed-file1916_inv12.als,classroom_fol,BOTH,15.0,0.833333,18.0,8.0,18.0,101.0,35.0,0.875,40.0,15.0,40.0,0.08,1.0,0.92,0.92
classroom_fol/BOTH/parsed-file1919_inv4.als,classroom_fol,BOTH,2.0,0.285714,6.0,7.0,7.0,22.0,5.0,0.555556,7.0,9.0,9.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file191_inv13.als,classroom_fol,BOTH,11.0,0.733333,15.0,13.0,15.0,60.0,30.0,1.153846,26.0,18.0,26.0,0.9,1.0,0.1,0.09999999999999998
classroom_fol/BOTH/parsed-file1920_inv11.als,classroom_fol,BOTH,15.0,1.071429,11.0,14.0,14.0,45.0,21.0,0.777778,27.0,21.0,27.0,0.35,1.0,0.65,0.65
classroom_fol/BOTH/parsed-file1925_inv11.als,classroom_fol,BOTH,15.0,1.071429,11.0,14.0,14.0,54.0,21.0,0.777778,27.0,21.0,27.0,0.35,1.0,0.65,0.65
classroom_fol/BOTH/parsed-file1926_inv12.als,classroom_fol,BOTH,16.0,0.888889,18.0,8.0,18.0,110.0,36.0,0.9,40.0,15.0,40.0,0.6,1.0,0.4,0.4
classroom_fol/BOTH/parsed-file1935_inv5.als,classroom_fol,BOTH,3.0,0.375,8.0,6.0,8.0,51.0,19.0,1.055556,18.0,7.0,18.0,0.980392,1.0,0.019608,0.01960799999999996
classroom_fol/BOTH/parsed-file1939_inv5.als,classroom_fol,BOTH,7.0,0.777778,9.0,6.0,9.0,49.0,20.0,1.052632,19.0,7.0,19.0,0.3,1.0,0.7,0.7
classroom_fol/BOTH/parsed-file1945_inv12.als,classroom_fol,BOTH,8.0,0.727273,11.0,8.0,11.0,46.0,19.0,0.76,25.0,15.0,25.0,0.48,1.0,0.52,0.52
classroom_fol/BOTH/parsed-file194_inv3.als,classroom_fol,BOTH,7.0,0.7,10.0,6.0,10.0,37.0,17.0,1.0625,16.0,7.0,16.0,0.980392,1.0,0.019608,0.01960799999999996
classroom_fol/BOTH/parsed-file1951_inv11.als,classroom_fol,BOTH,15.0,1.071429,11.0,14.0,14.0,47.0,21.0,0.777778,27.0,21.0,27.0,0.35,1.0,0.65,0.65
classroom_fol/BOTH/parsed-file1957_inv14.als,classroom_fol,BOTH,8.0,0.347826,23.0,23.0,23.0,37.0,48.0,1.090909,44.0,42.0,44.0,0.3,1.0,0.7,0.7
classroom_fol/BOTH/parsed-file1958_inv5.als,classroom_fol,BOTH,7.0,0.777778,9.0,6.0,9.0,53.0,20.0,1.052632,19.0,7.0,19.0,0.980392,1.0,0.019608,0.01960799999999996
classroom_fol/BOTH/parsed-file1960_inv5.als,classroom_fol,BOTH,10.0,0.769231,13.0,6.0,13.0,68.0,25.0,1.041667,24.0,7.0,24.0,0.980392,1.0,0.019608,0.01960799999999996
classroom_fol/BOTH/parsed-file1964_inv15.als,classroom_fol,BOTH,9.0,0.9,10.0,10.0,10.0,22.0,17.0,0.809524,21.0,17.0,21.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1973_inv8.als,classroom_fol,BOTH,15.0,0.789474,19.0,7.0,19.0,75.0,24.0,0.8,30.0,12.0,30.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1974_inv11.als,classroom_fol,BOTH,20.0,0.869565,23.0,14.0,23.0,84.0,33.0,0.825,40.0,21.0,40.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1978_inv11.als,classroom_fol,BOTH,17.0,0.944444,18.0,14.0,18.0,90.0,41.0,1.078947,38.0,21.0,38.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1985_inv15.als,classroom_fol,BOTH,46.0,0.938776,49.0,10.0,49.0,181.0,61.0,0.910448,67.0,17.0,67.0,0.1,1.0,0.9,0.9
classroom_fol/BOTH/parsed-file1987_inv14.als,classroom_fol,BOTH,8.0,0.347826,23.0,23.0,23.0,38.0,54.0,1.227273,44.0,42.0,44.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file198_inv12.als,classroom_fol,BOTH,14.0,0.823529,17.0,8.0,17.0,65.0,21.0,0.7,30.0,15.0,30.0,0.27,1.0,0.73,0.73
classroom_fol/BOTH/parsed-file1990_inv14.als,classroom_fol,BOTH,8.0,0.347826,23.0,23.0,23.0,36.0,47.0,1.068182,44.0,42.0,44.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file1992_inv14.als,classroom_fol,BOTH,22.0,0.916667,24.0,23.0,24.0,55.0,51.0,1.108696,46.0,42.0,46.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file2000_inv14.als,classroom_fol,BOTH,8.0,0.347826,23.0,23.0,23.0,36.0,54.0,1.227273,44.0,42.0,44.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file2007_inv9.als,classroom_fol,BOTH,4.0,0.444444,7.0,9.0,9.0,8.0,6.0,0.4,13.0,15.0,15.0,0.36,1.0,0.64,0.64
classroom_fol/BOTH/parsed-file2010_inv13.als,classroom_fol,BOTH,11.0,0.846154,6.0,13.0,13.0,49.0,16.0,0.888889,7.0,18.0,18.0,0.1,1.0,0.9,0.9
classroom_fol/BOTH/parsed-file2012_inv11.als,classroom_fol,BOTH,20.0,0.909091,22.0,14.0,22.0,82.0,34.0,0.85,40.0,21.0,40.0,0.1,1.0,0.9,0.9
classroom_fol/BOTH/parsed-file2013_inv14.als,classroom_fol,BOTH,11.0,0.478261,18.0,23.0,23.0,45.0,18.0,0.428571,35.0,42.0,42.0,0.6,1.0,0.4,0.4
classroom_fol/BOTH/parsed-file2014_inv12.als,classroom_fol,BOTH,15.0,0.833333,18.0,8.0,18.0,102.0,35.0,0.875,40.0,15.0,40.0,0.7,1.0,0.3,0.30000000000000004
classroom_fol/BOTH/parsed-file2023_inv5.als,classroom_fol,BOTH,7.0,0.777778,9.0,6.0,9.0,53.0,20.0,1.052632,19.0,7.0,19.0,0.980392,1.0,0.019608,0.01960799999999996
classroom_fol/BOTH/parsed-file2027_inv11.als,classroom_fol,BOTH,19.0,0.904762,21.0,14.0,21.0,81.0,33.0,0.846154,39.0,21.0,39.0,0.5,1.0,0.5,0.5
classroom_fol/BOTH/parsed-file2029_inv12.als,classroom_fol,BOTH,20.0,0.909091,22.0,8.0,22.0,105.0,33.0,0.868421,38.0,15.0,38.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file202_inv5.als,classroom_fol,BOTH,3.0,0.428571,7.0,6.0,7.0,30.0,13.0,1.083333,12.0,7.0,12.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file2033_inv13.als,classroom_fol,BOTH,14.0,0.777778,18.0,13.0,18.0,65.0,36.0,1.125,32.0,18.0,32.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file2034_inv12.als,classroom_fol,BOTH,26.0,0.928571,28.0,8.0,28.0,128.0,42.0,0.913043,46.0,15.0,46.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file2035_inv12.als,classroom_fol,BOTH,8.0,0.8,10.0,8.0,10.0,48.0,16.0,0.695652,23.0,15.0,23.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file2036_inv11.als,classroom_fol,BOTH,20.0,0.909091,22.0,14.0,22.0,73.0,31.0,0.815789,38.0,21.0,38.0,0.1,1.0,0.9,0.9
classroom_fol/BOTH/parsed-file203_inv11.als,classroom_fol,BOTH,16.0,1.142857,11.0,14.0,14.0,59.0,22.0,0.814815,27.0,21.0,27.0,0.28,1.0,0.72,0.72
classroom_fol/BOTH/parsed-file2040_inv12.als,classroom_fol,BOTH,9.0,0.818182,11.0,8.0,11.0,47.0,20.0,0.8,25.0,15.0,25.0,0.63,1.0,0.37,0.37
classroom_fol/BOTH/parsed-file204_inv14.als,classroom_fol,BOTH,8.0,0.347826,23.0,23.0,23.0,37.0,55.0,1.25,44.0,42.0,44.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file2061_inv11.als,classroom_fol,BOTH,24.0,0.888889,27.0,14.0,27.0,94.0,39.0,0.886364,44.0,21.0,44.0,0.35,1.0,0.65,0.65
classroom_fol/BOTH/parsed-file2070_inv11.als,classroom_fol,BOTH,16.0,0.888889,18.0,14.0,18.0,77.0,28.0,0.777778,36.0,21.0,36.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file2071_inv11.als,classroom_fol,BOTH,16.0,0.888889,18.0,14.0,18.0,82.0,32.0,0.842105,38.0,21.0,38.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file2074_inv15.als,classroom_fol,BOTH,22.0,0.916667,24.0,10.0,24.0,70.0,27.0,0.794118,34.0,17.0,34.0,0.6,1.0,0.4,0.4
classroom_fol/BOTH/parsed-file2079_inv14.als,classroom_fol,BOTH,8.0,0.347826,23.0,23.0,23.0,41.0,48.0,1.090909,44.0,42.0,44.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file2084_inv11.als,classroom_fol,BOTH,20.0,0.909091,22.0,14.0,22.0,89.0,33.0,0.825,40.0,21.0,40.0,0.32,1.0,0.68,0.6799999999999999
classroom_fol/BOTH/parsed-file2086_inv4.als,classroom_fol,BOTH,2.0,0.285714,6.0,7.0,7.0,8.0,3.0,0.333333,7.0,9.0,9.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file2087_inv5.als,classroom_fol,BOTH,3.0,0.428571,7.0,6.0,7.0,13.0,4.0,0.444444,9.0,7.0,9.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file2089_inv11.als,classroom_fol,BOTH,15.0,0.882353,17.0,14.0,17.0,61.0,26.0,0.866667,30.0,21.0,30.0,0.45,1.0,0.55,0.55
classroom_fol/BOTH/parsed-file208_inv14.als,classroom_fol,BOTH,27.0,0.931034,29.0,23.0,29.0,88.0,56.0,1.191489,47.0,42.0,47.0,0.1,1.0,0.9,0.9
classroom_fol/BOTH/parsed-file2094_inv5.als,classroom_fol,BOTH,7.0,0.777778,9.0,6.0,9.0,42.0,18.0,1.058824,17.0,7.0,17.0,0.3,1.0,0.7,0.7
classroom_fol/BOTH/parsed-file209_inv11.als,classroom_fol,BOTH,15.0,1.0,15.0,14.0,15.0,65.0,26.0,0.8125,32.0,21.0,32.0,0.35,1.0,0.65,0.65
classroom_fol/BOTH/parsed-file2105_inv12.als,classroom_fol,BOTH,6.0,0.666667,9.0,8.0,9.0,32.0,14.0,0.7,20.0,15.0,20.0,0.2,1.0,0.8,0.8
classroom_fol/BOTH/parsed-file2106_inv14.als,classroom_fol,BOTH,15.0,0.652174,23.0,23.0,23.0,57.0,51.0,1.108696,46.0,42.0,46.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file2107_inv11.als,classroom_fol,BOTH,16.0,0.888889,18.0,14.0,18.0,95.0,34.0,0.85,40.0,21.0,40.0,0.1,1.0,0.9,0.9
classroom_fol/BOTH/parsed-file2109_inv11.als,classroom_fol,BOTH,16.0,0.888889,18.0,14.0,18.0,64.0,24.0,0.75,32.0,21.0,32.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file2112_inv14.als,classroom_fol,BOTH,32.0,1.032258,31.0,23.0,31.0,43.0,64.0,1.391304,46.0,42.0,46.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file2116_inv12.als,classroom_fol,BOTH,20.0,0.909091,22.0,8.0,22.0,105.0,36.0,0.9,40.0,15.0,40.0,0.08,1.0,0.92,0.92
classroom_fol/BOTH/parsed-file2117_inv5.als,classroom_fol,BOTH,9.0,0.818182,11.0,6.0,11.0,62.0,24.0,1.043478,23.0,7.0,23.0,0.24,1.0,0.76,0.76
classroom_fol/BOTH/parsed-file2122_inv11.als,classroom_fol,BOTH,14.0,1.0,9.0,14.0,14.0,32.0,15.0,0.714286,18.0,21.0,21.0,0.0,1.0,1.0,1.0
classroom_fol/BOTH/parsed-file2125_inv11.als,classroom_fol,BOTH,18.0,1.0,18.0,14.0,18.0,100.0,36.0,0.9,40.0,21.0,40.0,0.4,1.0,0.6,0.6
classroom_fol/BOTH/parsed-file2126_inv12.als,classroom_fol,BOTH,8.0,0.727273,11.0,8.0,11.0,46.0,19.0,0.76,25.0,15.0,25.0,0.48,1.0,0.52,0.52
classroom_fol/BOTH/parsed-file2132_inv4.als,classroom_fol,BOTH,23.0,1.15,20.0,7.0,20.0,83.0,28.0,1.037037,27.0,9.0,27.0,0.9,1.0,0.1,0.09999999999999998
