relativePath,problemClass,status,leftPredicate,rightPredicate,success,equivalent,distance,parseNanos,engineNanos,totalNanos,parseCpuNanos,engineCpuNanos,totalCpuNanos,rawAstNodes,representationUnits,eclasses,enodes,unions,rebuilds,rewriteApplications,iterations,slots,slotMappings,redundantSlots,estimatedBytes,error
"coursesOld/under/TjAaWs86s7kCjsShX_inv14.als","coursesOld","UNDERCONSTRAINED","inv14","inv14c",true,false,30,4302395,3666712309,3671030604,4303555,3487101474,3491416229,70,64,34,17,0,17,0,0,38,0,0,5296,""
"coursesOld/under/TjhjMZkdhh3zv5sRi_inv1.als","coursesOld","UNDERCONSTRAINED","inv1","inv1c",true,false,5,3656519,36108728,39772877,3657877,36109294,39772311,18,13,9,9,0,0,0,0,0,0,0,1584,""
"coursesOld/under/TjvhiQLfrunpTeqSC_inv5.als","coursesOld","UNDERCONSTRAINED","inv5","inv5c",true,false,11,3408026,276632631,280046757,3408628,257461852,260875240,37,20,14,12,0,2,0,0,5,0,0,2400,""
"coursesOld/under/TjwQrmdbyvdHS3Bmi_inv4.als","coursesOld","UNDERCONSTRAINED","inv4","inv4c",true,false,6,4236835,49245236,53507372,4240755,49213348,53471913,28,14,9,9,0,0,0,0,2,0,0,1648,""
"coursesOld/under/ToqQTL9W9q8KoAWoj_inv6.als","coursesOld","UNDERCONSTRAINED","inv6","inv6c",true,false,25,6029863,612111989,618150492,6030589,583664072,589701181,60,40,22,22,0,0,0,0,23,0,0,4608,""
"coursesOld/under/TqiZ9Hahnd6fJZNCB_inv12.als","coursesOld","UNDERCONSTRAINED","inv12","inv12c",true,false,11,3426386,179660894,183094590,3426988,169993497,173425675,38,24,13,13,0,0,0,0,13,0,0,2704,""
"coursesOld/under/TrhSkN8jZK3QC6HeE_inv4.als","coursesOld","UNDERCONSTRAINED","inv4","inv4c",true,false,5,4419956,70144166,74590092,4423005,70147325,74589470,33,16,8,8,0,0,0,0,6,0,0,1600,""
"coursesOld/under/TsmwgcPAzymeMiib6_inv1.als","coursesOld","UNDERCONSTRAINED","inv1","inv1c",true,false,5,4534367,95188389,99742016,4537334,85451302,90000086,28,16,12,11,0,1,0,0,0,0,0,2000,""
"coursesOld/under/TwCwnhd2Kmb3a2LMb_inv4.als","coursesOld","UNDERCONSTRAINED","inv4","inv4c",true,false,6,4099743,47949173,52058786,4101456,47923083,52031909,23,14,9,9,0,0,0,0,2,0,0,1648,""
"coursesOld/under/TwoLZtW4m4F3mywXD_inv9.als","coursesOld","UNDERCONSTRAINED","inv9","inv9c",true,false,38,4566228,2829551591,2834134349,4569294,2697041271,2701621435,80,52,30,19,0,11,0,0,28,0,0,4944,""
"coursesOld/under/TxsT5mkWxwZpmG66m_inv9.als","coursesOld","UNDERCONSTRAINED","inv9","inv9c",true,false,36,3678368,2034606565,2038294683,3678907,1938483644,1942168611,72,51,30,22,0,8,0,0,25,0,0,5184,""
"coursesOld/under/TyfkSPqnyEwSoHeLW_inv11.als","coursesOld","UNDERCONSTRAINED","inv11","inv11c",true,false,17,4107203,327361743,331487056,4110005,308535583,312658368,46,30,21,21,0,0,0,0,9,0,0,3984,""
