relativePath,questionSet,statusFolder,invariantId,levenshteinDistance,rawAstDistance,canonicalDistance,levenshteinSize,rawAstSize,canonicalSize,levenshteinDistanceRatio,rawAstDistanceRatio,canonicalDistanceRatio,candidateReward,rewardError,rewardPoolSize,rewardErrorMessage
"socialMedia/over/szWYYK4gBAvgxWj9E_inv6.als","socialMedia","OVERCONSTRAINED","inv6",10,4,2,55,22,14,0.181818,0.181818,0.142857,0.020000,0.980000,100,
"socialMedia/over/szv3NFH3B3HtoMGz2_inv3.als","socialMedia","OVERCONSTRAINED","inv3",67,41,35,138,53,49,0.485507,0.773585,0.714286,0.000000,1.000000,100,
"socialMedia/over/t6TozAMKC4N2FXqDD_inv3.als","socialMedia","OVERCONSTRAINED","inv3",53,36,34,122,48,46,0.434426,0.750000,0.739130,0.000000,1.000000,100,
"socialMedia/over/t8nWxLHLoAeiGpqZK_inv4.als","socialMedia","OVERCONSTRAINED","inv4",7,1,9,107,40,23,0.065421,0.025000,0.391304,0.020000,0.980000,100,
"socialMedia/over/tDS6A6ZG3DSshZNcw_inv3.als","socialMedia","OVERCONSTRAINED","inv3",3,6,5,39,19,11,0.076923,0.315789,0.454545,0.020000,0.980000,100,
"socialMedia/over/tDcv3ZyNwTmff8wL6_inv3.als","socialMedia","OVERCONSTRAINED","inv3",28,13,8,69,26,16,0.405797,0.500000,0.500000,0.000000,1.000000,100,
"socialMedia/over/tDdYLRt75iTGJnm4d_inv5.als","socialMedia","OVERCONSTRAINED","inv5",11,5,6,61,23,13,0.180328,0.217391,0.461538,0.000000,1.000000,100,
"socialMedia/over/tGcwARzRbuA2yDy3q_inv1.als","socialMedia","OVERCONSTRAINED","inv1",8,4,3,31,14,8,0.258065,0.285714,0.375000,0.000000,1.000000,100,
"socialMedia/over/tGdH9d98BLJWsJent_inv3.als","socialMedia","OVERCONSTRAINED","inv3",64,41,37,134,53,49,0.477612,0.773585,0.755102,0.000000,1.000000,100,
"socialMedia/over/tHMdkxuyXGkSbHXND_inv3.als","socialMedia","OVERCONSTRAINED","inv3",10,7,5,49,19,11,0.204082,0.368421,0.454545,0.020000,0.980000,100,
"socialMedia/over/tHMipgNvkuFcac5Na_inv5.als","socialMedia","OVERCONSTRAINED","inv5",25,9,9,60,23,13,0.416667,0.391304,0.692308,0.000000,1.000000,100,
"socialMedia/over/tKaSMS6PkzFkoCoTt_inv6.als","socialMedia","OVERCONSTRAINED","inv6",5,5,1,47,19,9,0.106383,0.263158,0.111111,0.020000,0.980000,100,
"socialMedia/over/tKxZ9ySu7HwaQeA2G_inv3.als","socialMedia","OVERCONSTRAINED","inv3",48,32,13,102,42,24,0.470588,0.761905,0.541667,0.000000,1.000000,100,
"socialMedia/over/tNZY3aHWF7ASFp3Hh_inv7.als","socialMedia","OVERCONSTRAINED","inv7",44,23,21,103,35,24,0.427184,0.657143,0.875000,0.020000,0.980000,100,
"socialMedia/over/tSakcLZhMmgaP6pGj_inv8.als","socialMedia","OVERCONSTRAINED","inv8",9,1,1,97,39,22,0.092784,0.025641,0.045455,0.820000,0.180000,100,
"socialMedia/over/tTmBTMcgqWYFeXNJp_inv4.als","socialMedia","OVERCONSTRAINED","inv4",25,9,5,68,30,16,0.367647,0.300000,0.312500,0.020000,0.980000,100,
"socialMedia/over/tYRGPGHW6Mcig6f8X_inv3.als","socialMedia","OVERCONSTRAINED","inv3",38,40,24,98,46,38,0.387755,0.869565,0.631579,0.000000,1.000000,100,
"socialMedia/over/tbfg28JkTyRN4THXc_inv1.als","socialMedia","OVERCONSTRAINED","inv1",24,8,11,58,25,24,0.413793,0.320000,0.458333,0.000000,1.000000,100,
"socialMedia/over/tdYF58YScXnyRin6t_inv5.als","socialMedia","OVERCONSTRAINED","inv5",24,13,9,62,22,17,0.387097,0.590909,0.529412,0.000000,1.000000,100,
"socialMedia/over/tdrMfZbRx62KR9deb_inv3.als","socialMedia","OVERCONSTRAINED","inv3",33,15,12,75,30,22,0.440000,0.500000,0.545455,0.000000,1.000000,100,
"socialMedia/over/thcq7PkktQsQ8d7jX_inv3.als","socialMedia","OVERCONSTRAINED","inv3",20,17,8,70,33,18,0.285714,0.515152,0.444444,0.040000,0.960000,100,
"socialMedia/over/tiJ5xYMGADJtbeYoE_inv6.als","socialMedia","OVERCONSTRAINED","inv6",19,5,2,76,32,16,0.250000,0.156250,0.125000,0.020000,0.980000,100,
"socialMedia/over/ticPNhbPRy4RcSDaY_inv3.als","socialMedia","OVERCONSTRAINED","inv3",18,19,9,41,17,11,0.439024,1.117647,0.818182,0.000000,1.000000,100,
"socialMedia/over/tnt7bNZJg6YGajJAk_inv6.als","socialMedia","OVERCONSTRAINED","inv6",22,8,5,32,9,7,0.687500,0.888889,0.714286,0.000000,1.000000,100,
"socialMedia/over/tpsQGz4qea4xccSzz_inv5.als","socialMedia","OVERCONSTRAINED","inv5",30,17,8,69,25,13,0.434783,0.680000,0.615385,0.000000,1.000000,100,
"socialMedia/over/tredvWgpmEmWSmgjH_inv8.als","socialMedia","OVERCONSTRAINED","inv8",9,11,6,69,31,19,0.130435,0.354839,0.315789,0.010000,0.990000,100,
"socialMedia/over/tspmZmB9YsfMXHX2W_inv8.als","socialMedia","OVERCONSTRAINED","inv8",7,1,12,90,37,23,0.077778,0.027027,0.521739,0.430000,0.570000,100,
"socialMedia/over/ttTvkKu9FdBJhbFk5_inv3.als","socialMedia","OVERCONSTRAINED","inv3",12,11,3,107,39,25,0.112150,0.282051,0.120000,0.020000,0.980000,100,
"socialMedia/over/tzmiqBeDdJcpympzd_inv3.als","socialMedia","OVERCONSTRAINED","inv3",51,28,14,99,38,24,0.515152,0.736842,0.583333,0.000000,1.000000,100,
"socialMedia/over/u6NTJSS3B4ZtpfNCF_inv4.als","socialMedia","OVERCONSTRAINED","inv4",83,46,29,167,53,33,0.497006,0.867925,0.878788,0.000000,1.000000,100,
"socialMedia/over/u7yasnaryjT2oYsaD_inv6.als","socialMedia","OVERCONSTRAINED","inv6",9,1,2,64,27,14,0.140625,0.037037,0.142857,0.000000,1.000000,100,
"socialMedia/over/u87iGn89QMTNTJGyv_inv5.als","socialMedia","OVERCONSTRAINED","inv5",16,10,7,42,16,10,0.380952,0.625000,0.700000,0.000000,1.000000,100,
"socialMedia/over/u8zc9TbSqhd4rQAEN_inv3.als","socialMedia","OVERCONSTRAINED","inv3",7,6,2,65,27,20,0.107692,0.222222,0.100000,0.020000,0.980000,100,
"socialMedia/over/uGQBsNZ2kf27JAmHw_inv5.als","socialMedia","OVERCONSTRAINED","inv5",35,11,10,72,24,15,0.486111,0.458333,0.666667,0.000000,1.000000,100,
"socialMedia/over/uHbRoxTkxmZaZcdyX_inv3.als","socialMedia","OVERCONSTRAINED","inv3",25,10,9,54,23,17,0.462963,0.434783,0.529412,0.000000,1.000000,100,
"socialMedia/over/uHp58STkciJ9s5Sgg_inv1.als","socialMedia","OVERCONSTRAINED","inv1",44,19,18,96,40,36,0.458333,0.475000,0.500000,0.030000,0.970000,100,
"socialMedia/over/uRMAWWvuSbjtmJgx9_inv2.als","socialMedia","OVERCONSTRAINED","inv2",14,10,6,54,23,13,0.259259,0.434783,0.461538,0.010000,0.990000,100,
"socialMedia/over/uRh7YCpb5uddqH4wr_inv4.als","socialMedia","OVERCONSTRAINED","inv4",5,2,1,53,24,15,0.094340,0.083333,0.066667,0.990000,0.010000,100,
"socialMedia/over/uWMuQEEAYDBT5Eoqu_inv3.als","socialMedia","OVERCONSTRAINED","inv3",49,38,32,119,41,36,0.411765,0.926829,0.888889,0.000000,1.000000,100,
"socialMedia/over/uWn54tYKCcbdNf679_inv6.als","socialMedia","OVERCONSTRAINED","inv6",2,1,1,60,25,16,0.033333,0.040000,0.062500,0.999900,0.000100,100,
"socialMedia/over/uYiBpdWLADWNCsyMm_inv8.als","socialMedia","OVERCONSTRAINED","inv8",2,2,2,88,39,25,0.022727,0.051282,0.080000,0.000000,1.000000,100,
"socialMedia/over/ua2vZjXynAYL5Kv4c_inv3.als","socialMedia","OVERCONSTRAINED","inv3",34,15,14,87,33,27,0.390805,0.454545,0.518519,0.020000,0.980000,100,
"socialMedia/over/ua89A7ns8uv47QhoJ_inv3.als","socialMedia","OVERCONSTRAINED","inv3",52,28,26,131,50,33,0.396947,0.560000,0.787879,0.000000,1.000000,100,
"socialMedia/over/ube8omiKHJkvYTvpu_inv3.als","socialMedia","OVERCONSTRAINED","inv3",23,5,1,78,32,24,0.294872,0.156250,0.041667,0.999900,0.000100,100,
"socialMedia/over/ufTkTuL9HvGcKGHP2_inv7.als","socialMedia","OVERCONSTRAINED","inv7",21,13,12,128,47,65,0.164063,0.276596,0.184615,0.010000,0.990000,100,
"socialMedia/over/ufZbSzcp39PJ8v73P_inv3.als","socialMedia","OVERCONSTRAINED","inv3",28,11,9,80,31,22,0.350000,0.354839,0.409091,0.000000,1.000000,100,
"socialMedia/over/uitZLrqkTYkHYi2BF_inv8.als","socialMedia","OVERCONSTRAINED","inv8",6,6,5,61,27,16,0.098361,0.222222,0.312500,0.820000,0.180000,100,
"socialMedia/over/umhTywMk3NCsfEDc4_inv6.als","socialMedia","OVERCONSTRAINED","inv6",14,9,9,60,21,12,0.233333,0.428571,0.750000,0.020000,0.980000,100,
"socialMedia/over/unEeALrqSXXwm9kGK_inv8.als","socialMedia","OVERCONSTRAINED","inv8",11,9,2,78,34,22,0.141026,0.264706,0.090909,0.820000,0.180000,100,
"socialMedia/over/uryuqyYcJdYiEBnfd_inv1.als","socialMedia","OVERCONSTRAINED","inv1",9,4,3,31,14,8,0.290323,0.285714,0.375000,0.000000,1.000000,100,
"socialMedia/over/uuoA3kRYrKdjEm9YE_inv3.als","socialMedia","OVERCONSTRAINED","inv3",3,5,3,72,29,16,0.041667,0.172414,0.187500,0.020000,0.980000,100,
"socialMedia/over/uvaef6br7MqBNHQ9d_inv8.als","socialMedia","OVERCONSTRAINED","inv8",16,5,3,47,22,13,0.340426,0.227273,0.230769,0.600000,0.400000,100,
"socialMedia/over/uw6pvB4y8XMS7pf9h_inv3.als","socialMedia","OVERCONSTRAINED","inv3",4,6,5,43,19,11,0.093023,0.315789,0.454545,0.020000,0.980000,100,
"socialMedia/over/v2XNbfa8CHq7DipwD_inv6.als","socialMedia","OVERCONSTRAINED","inv6",11,5,2,56,23,12,0.196429,0.217391,0.166667,0.020000,0.980000,100,
"socialMedia/over/v4KDRY5kLbdggcgGX_inv3.als","socialMedia","OVERCONSTRAINED","inv3",21,12,13,60,27,19,0.350000,0.444444,0.684211,0.020000,0.980000,100,
"socialMedia/over/v8RtyhFS5LYJhupqw_inv3.als","socialMedia","OVERCONSTRAINED","inv3",64,41,37,134,53,49,0.477612,0.773585,0.755102,0.000000,1.000000,100,
"socialMedia/over/vBJuDgzsZQbbec5oR_inv7.als","socialMedia","OVERCONSTRAINED","inv7",67,52,29,171,57,82,0.391813,0.912281,0.353659,0.030000,0.970000,100,
"socialMedia/over/vCXM5KJ2xnj4pzNMY_inv4.als","socialMedia","OVERCONSTRAINED","inv4",43,16,12,89,32,19,0.483146,0.500000,0.631579,0.020000,0.980000,100,
"socialMedia/over/vL8vbQJZMpBdpNiSq_inv3.als","socialMedia","OVERCONSTRAINED","inv3",40,30,22,79,38,31,0.506329,0.789474,0.709677,0.000000,1.000000,100,
"socialMedia/over/vPimDcEMDRaN4P4Eg_inv5.als","socialMedia","OVERCONSTRAINED","inv5",15,9,9,51,21,13,0.294118,0.428571,0.692308,0.000000,1.000000,100,
"socialMedia/over/vQSh35n8dZ3Kav9hx_inv8.als","socialMedia","OVERCONSTRAINED","inv8",15,4,1,114,46,31,0.131579,0.086957,0.032258,0.670000,0.330000,100,
"socialMedia/over/vSyfrijqLraMgixqm_inv3.als","socialMedia","OVERCONSTRAINED","inv3",4,6,5,38,19,11,0.105263,0.315789,0.454545,0.020000,0.980000,100,
"socialMedia/over/vbCDJERoNRmMy4kqj_inv3.als","socialMedia","OVERCONSTRAINED","inv3",66,45,38,136,57,51,0.485294,0.789474,0.745098,0.000000,1.000000,100,
"socialMedia/over/vdA3gRDTADCD9fYfW_inv4.als","socialMedia","OVERCONSTRAINED","inv4",1,1,3,51,25,16,0.019608,0.040000,0.187500,0.010000,0.990000,100,
"socialMedia/over/vgyvTMpMBZABbXs7K_inv5.als","socialMedia","OVERCONSTRAINED","inv5",14,6,8,61,23,13,0.229508,0.260870,0.615385,0.000000,1.000000,100,
"socialMedia/over/vk4TYokfzwr7Feo7Y_inv3.als","socialMedia","OVERCONSTRAINED","inv3",111,66,44,182,82,67,0.609890,0.804878,0.656716,0.000000,1.000000,100,
"socialMedia/over/voquh3yuosZQTpcQj_inv7.als","socialMedia","OVERCONSTRAINED","inv7",28,13,15,115,33,49,0.243478,0.393939,0.306122,0.030000,0.970000,100,
"socialMedia/over/vpteNqRx6BjgQasFL_inv6.als","socialMedia","OVERCONSTRAINED","inv6",3,1,3,73,30,16,0.041096,0.033333,0.187500,0.020000,0.980000,100,
"socialMedia/over/vwpX9tKHzSpoKGEME_inv4.als","socialMedia","OVERCONSTRAINED","inv4",36,16,6,89,33,19,0.404494,0.484848,0.315789,0.000000,1.000000,100,
"socialMedia/over/vwrpcFpgbEG8bSJvk_inv8.als","socialMedia","OVERCONSTRAINED","inv8",13,10,2,83,32,23,0.156627,0.312500,0.086957,0.000000,1.000000,100,
"socialMedia/over/vy3vdySXRhTr5GcbJ_inv4.als","socialMedia","OVERCONSTRAINED","inv4",5,1,3,53,25,15,0.094340,0.040000,0.200000,0.990000,0.010000,100,
"socialMedia/over/vynWftgd6rknoAM2T_inv7.als","socialMedia","OVERCONSTRAINED","inv7",32,12,6,107,36,50,0.299065,0.333333,0.120000,0.999900,0.000100,100,
"socialMedia/over/vzR55B9trns3toHfB_inv7.als","socialMedia","OVERCONSTRAINED","inv7",66,37,23,141,46,67,0.468085,0.804348,0.343284,0.030000,0.970000,100,
"socialMedia/over/w6WQpKxnvXpsyutHz_inv1.als","socialMedia","OVERCONSTRAINED","inv1",2,2,2,27,12,7,0.074074,0.166667,0.285714,0.000000,1.000000,100,
"socialMedia/over/w6X5FuZwCno9rxRdy_inv3.als","socialMedia","OVERCONSTRAINED","inv3",27,9,10,73,29,22,0.369863,0.310345,0.454545,0.020000,0.980000,100,
"socialMedia/over/w7N9XyDTmNS4oFXMd_inv3.als","socialMedia","OVERCONSTRAINED","inv3",68,47,33,134,55,46,0.507463,0.854545,0.717391,0.000000,1.000000,100,
"socialMedia/over/w8MnuZWuJiaJmyhBc_inv2.als","socialMedia","OVERCONSTRAINED","inv2",3,2,2,26,12,7,0.115385,0.166667,0.285714,0.020000,0.980000,100,
"socialMedia/over/w8m9mayZpw7mpTxkN_inv3.als","socialMedia","OVERCONSTRAINED","inv3",4,1,6,107,42,25,0.037383,0.023810,0.240000,0.020000,0.980000,100,
"socialMedia/over/w8tSvk2sFLvQtGNEX_inv5.als","socialMedia","OVERCONSTRAINED","inv5",21,11,7,62,19,12,0.338710,0.578947,0.583333,0.000000,1.000000,100,
"socialMedia/over/w8zFKdCk8ZmJ5M6R7_inv5.als","socialMedia","OVERCONSTRAINED","inv5",10,4,4,35,14,8,0.285714,0.285714,0.500000,0.000000,1.000000,100,
"socialMedia/over/w9Z4FGJz4zHxgAmiG_inv3.als","socialMedia","OVERCONSTRAINED","inv3",4,1,3,45,22,13,0.088889,0.045455,0.230769,0.000000,1.000000,100,
"socialMedia/over/wCjKmHguEy44G7ySr_inv3.als","socialMedia","OVERCONSTRAINED","inv3",16,3,1,117,45,28,0.136752,0.066667,0.035714,0.999900,0.000100,100,
"socialMedia/over/wENN7JjMC4eoRfWnu_inv6.als","socialMedia","OVERCONSTRAINED","inv6",8,1,5,70,30,16,0.114286,0.033333,0.312500,0.020000,0.980000,100,
"socialMedia/over/wGxZPrZr9RnHaR4D6_inv4.als","socialMedia","OVERCONSTRAINED","inv4",21,6,4,80,31,17,0.262500,0.193548,0.235294,0.030000,0.970000,100,
"socialMedia/over/wJAqkLNPdjqNSpJdr_inv5.als","socialMedia","OVERCONSTRAINED","inv5",8,8,8,52,19,12,0.153846,0.421053,0.666667,0.000000,1.000000,100,
"socialMedia/over/wKz9piSdzDBEFbue2_inv5.als","socialMedia","OVERCONSTRAINED","inv5",17,9,7,48,19,9,0.354167,0.473684,0.777778,0.000000,1.000000,100,
"socialMedia/over/wMQi7hWsttAG4AC7s_inv3.als","socialMedia","OVERCONSTRAINED","inv3",30,14,9,59,23,17,0.508475,0.608696,0.529412,0.000000,1.000000,100,
"socialMedia/over/wNMLxenaqAjJ6bwTZ_inv4.als","socialMedia","OVERCONSTRAINED","inv4",10,7,2,41,20,15,0.243902,0.350000,0.133333,0.010000,0.990000,100,
"socialMedia/over/wRQYAxnMJWHLaj2YW_inv3.als","socialMedia","OVERCONSTRAINED","inv3",26,15,8,62,31,18,0.419355,0.483871,0.444444,0.000000,1.000000,100,
"socialMedia/over/wSM2AdK5aNKTEYbtE_inv1.als","socialMedia","OVERCONSTRAINED","inv1",31,14,15,68,29,28,0.455882,0.482759,0.535714,0.000000,1.000000,100,
"socialMedia/over/wZHcbXEyiH9HBwQqL_inv6.als","socialMedia","OVERCONSTRAINED","inv6",21,11,5,53,22,11,0.396226,0.500000,0.454545,0.020000,0.980000,100,
"socialMedia/over/way8q99JisAxqbjYH_inv3.als","socialMedia","OVERCONSTRAINED","inv3",14,21,7,86,35,27,0.162791,0.600000,0.259259,0.020000,0.980000,100,
"socialMedia/over/wdHtNw3oy9aYqGYCz_inv4.als","socialMedia","OVERCONSTRAINED","inv4",3,1,9,100,37,20,0.030000,0.027027,0.450000,0.020000,0.980000,100,
"socialMedia/over/we3YCBvmNfB97DGWD_inv3.als","socialMedia","OVERCONSTRAINED","inv3",111,59,48,207,74,69,0.536232,0.797297,0.695652,0.000000,1.000000,100,
"socialMedia/over/wfkWgxJ9YGQkYoDz3_inv3.als","socialMedia","OVERCONSTRAINED","inv3",18,11,26,84,34,36,0.214286,0.323529,0.722222,0.000000,1.000000,100,
"socialMedia/over/wgZj9rhHtmHFaDHvZ_inv8.als","socialMedia","OVERCONSTRAINED","inv8",3,1,1,66,33,20,0.045455,0.030303,0.050000,0.000000,1.000000,100,
"socialMedia/over/whTDMgaRwuZX7pntS_inv3.als","socialMedia","OVERCONSTRAINED","inv3",28,11,9,85,31,22,0.329412,0.354839,0.409091,0.000000,1.000000,100,
"socialMedia/over/wiQnnbnebPyxhpot4_inv3.als","socialMedia","OVERCONSTRAINED","inv3",51,45,37,129,54,47,0.395349,0.833333,0.787234,0.000000,1.000000,100,
"socialMedia/over/wjPpcSwZM3xh6LwK2_inv3.als","socialMedia","OVERCONSTRAINED","inv3",23,19,5,98,37,25,0.234694,0.513514,0.200000,0.020000,0.980000,100,
"socialMedia/over/wkpAB2bco8t4tMeWf_inv8.als","socialMedia","OVERCONSTRAINED","inv8",12,10,2,81,32,23,0.148148,0.312500,0.086957,0.000000,1.000000,100,
"socialMedia/over/wpCywxcAxm2uomfZv_inv7.als","socialMedia","OVERCONSTRAINED","inv7",42,30,23,89,32,24,0.471910,0.937500,0.958333,0.010000,0.990000,100,
"socialMedia/over/wrjmpfRnpTSsi3jNJ_inv1.als","socialMedia","OVERCONSTRAINED","inv1",1,2,2,26,12,7,0.038462,0.166667,0.285714,0.000000,1.000000,100,
"socialMedia/over/wsJLQK5Cbu47wdmej_inv8.als","socialMedia","OVERCONSTRAINED","inv8",34,20,5,123,46,28,0.276423,0.434783,0.178571,0.000000,1.000000,100,
"socialMedia/over/wuQuyheR5TrhyS4j5_inv3.als","socialMedia","OVERCONSTRAINED","inv3",25,22,9,75,32,16,0.333333,0.687500,0.562500,0.000000,1.000000,100,
"socialMedia/over/wvBmNdXXyFFfdv2ik_inv3.als","socialMedia","OVERCONSTRAINED","inv3",17,19,18,62,31,23,0.274194,0.612903,0.782609,0.000000,1.000000,100,
"socialMedia/over/wvFe5X49K2svZrr8d_inv3.als","socialMedia","OVERCONSTRAINED","inv3",21,11,14,65,27,19,0.323077,0.407407,0.736842,0.020000,0.980000,100,
"socialMedia/over/wzC7ZEh6teDGhm8JF_inv8.als","socialMedia","OVERCONSTRAINED","inv8",29,27,7,106,40,28,0.273585,0.675000,0.250000,0.000000,1.000000,100,
"socialMedia/over/wzJLpZcvr5wGEt3EG_inv3.als","socialMedia","OVERCONSTRAINED","inv3",82,55,41,157,67,53,0.522293,0.820896,0.773585,0.030000,0.970000,100,
"socialMedia/over/x2shYWvms2FbRa7YA_inv3.als","socialMedia","OVERCONSTRAINED","inv3",55,44,31,131,52,46,0.419847,0.846154,0.673913,0.000000,1.000000,100,
"socialMedia/over/x5TAqJ8vgzatYmfG2_inv1.als","socialMedia","OVERCONSTRAINED","inv1",1,2,2,26,12,7,0.038462,0.166667,0.285714,0.000000,1.000000,100,
"socialMedia/over/x5yyLZXLhme2ztRBm_inv6.als","socialMedia","OVERCONSTRAINED","inv6",48,22,10,86,31,23,0.558140,0.709677,0.434783,0.000000,1.000000,100,
"socialMedia/over/x8owgFCHvN9Xcq5Ac_inv4.als","socialMedia","OVERCONSTRAINED","inv4",10,5,2,27,14,8,0.370370,0.357143,0.250000,0.010000,0.990000,100,
"socialMedia/over/xA8cXXtWbKB3ZC3iB_inv7.als","socialMedia","OVERCONSTRAINED","inv7",171,64,53,315,81,68,0.542857,0.790123,0.779412,0.020000,0.980000,100,
"socialMedia/over/xCERJirmjkJrD2fWp_inv3.als","socialMedia","OVERCONSTRAINED","inv3",4,6,5,38,19,11,0.105263,0.315789,0.454545,0.020000,0.980000,100,
"socialMedia/over/xDMPr5xrfEjBfoy89_inv1.als","socialMedia","OVERCONSTRAINED","inv1",9,2,2,47,19,9,0.191489,0.105263,0.222222,0.000000,1.000000,100,
"socialMedia/over/xFA9FsFFahpWuxLQf_inv5.als","socialMedia","OVERCONSTRAINED","inv5",12,9,9,52,21,13,0.230769,0.428571,0.692308,0.000000,1.000000,100,
"socialMedia/over/xJ75r7Zu79DJKeQAZ_inv3.als","socialMedia","OVERCONSTRAINED","inv3",20,11,7,26,13,8,0.769231,0.846154,0.875000,0.000000,1.000000,100,
"socialMedia/over/xNJ4t67hQJ7TCkuRz_inv3.als","socialMedia","OVERCONSTRAINED","inv3",72,47,39,155,59,54,0.464516,0.796610,0.722222,0.000000,1.000000,100,
"socialMedia/over/xPTEWxLnkigFwGgmw_inv5.als","socialMedia","OVERCONSTRAINED","inv5",10,8,6,59,25,13,0.169492,0.320000,0.461538,0.000000,1.000000,100,
"socialMedia/over/xRJvmpQaKWbpwudK4_inv3.als","socialMedia","OVERCONSTRAINED","inv3",32,34,27,106,47,39,0.301887,0.723404,0.692308,0.000000,1.000000,100,
"socialMedia/over/xSgFhrjcX4xXZjSRv_inv3.als","socialMedia","OVERCONSTRAINED","inv3",3,1,30,71,32,33,0.042254,0.031250,0.909091,0.030000,0.970000,100,
"socialMedia/over/xT7ak7cytYhgK8AXE_inv3.als","socialMedia","OVERCONSTRAINED","inv3",13,11,7,56,27,17,0.232143,0.407407,0.411765,0.999900,0.000100,100,
"socialMedia/over/xavceqhLneWnArmtx_inv3.als","socialMedia","OVERCONSTRAINED","inv3",41,54,32,136,61,48,0.301471,0.885246,0.666667,0.000000,1.000000,100,
"socialMedia/over/xhqMwjLnt6g3Tasfb_inv3.als","socialMedia","OVERCONSTRAINED","inv3",9,12,6,45,22,11,0.200000,0.545455,0.545455,0.000000,1.000000,100,
"socialMedia/over/xifQaravBKeSbASHc_inv2.als","socialMedia","OVERCONSTRAINED","inv2",7,2,1,21,8,7,0.333333,0.250000,0.142857,0.000000,1.000000,100,
"socialMedia/over/xjP8tGMdPafKaG3qP_inv3.als","socialMedia","OVERCONSTRAINED","inv3",28,13,8,69,26,16,0.405797,0.500000,0.500000,0.000000,1.000000,100,
"socialMedia/over/xkSqHCxfvNNMmG3Y9_inv2.als","socialMedia","OVERCONSTRAINED","inv2",14,8,4,26,12,9,0.538462,0.666667,0.444444,0.020000,0.980000,100,
"socialMedia/over/xkYSrC3BKafaYyM4g_inv3.als","socialMedia","OVERCONSTRAINED","inv3",6,7,9,37,19,11,0.162162,0.368421,0.818182,0.010000,0.990000,100,
"socialMedia/over/xn98h9AgsDzTSbfy5_inv3.als","socialMedia","OVERCONSTRAINED","inv3",32,16,18,85,41,32,0.376471,0.390244,0.562500,0.000000,1.000000,100,
"socialMedia/over/xnadm7dFrvrn7WarK_inv4.als","socialMedia","OVERCONSTRAINED","inv4",14,11,4,32,17,9,0.437500,0.647059,0.444444,0.020000,0.980000,100,
"socialMedia/over/xno3azJKc3PNpJSmi_inv1.als","socialMedia","OVERCONSTRAINED","inv1",5,2,3,45,19,9,0.111111,0.105263,0.333333,0.000000,1.000000,100,
"socialMedia/over/xq4GfNYQZNFXn8qoz_inv7.als","socialMedia","OVERCONSTRAINED","inv7",48,33,26,111,35,29,0.432432,0.942857,0.896552,0.010000,0.990000,100,
"socialMedia/over/xqqvERb3gZzXZCCsq_inv6.als","socialMedia","OVERCONSTRAINED","inv6",13,8,4,51,22,9,0.254902,0.363636,0.444444,0.020000,0.980000,100,
"socialMedia/over/xt9AheDNJNf4p6mAE_inv3.als","socialMedia","OVERCONSTRAINED","inv3",17,10,3,79,29,16,0.215190,0.344828,0.187500,0.020000,0.980000,100,
"socialMedia/over/xtmuQHYwNnzsv3PeX_inv2.als","socialMedia","OVERCONSTRAINED","inv2",7,5,5,29,15,9,0.241379,0.333333,0.555556,0.020000,0.980000,100,
"socialMedia/over/xwBz8F5GNwSNC9uQj_inv8.als","socialMedia","OVERCONSTRAINED","inv8",28,20,11,71,30,19,0.394366,0.666667,0.578947,0.000000,1.000000,100,
"socialMedia/over/xxfDPawprzhknnf3L_inv3.als","socialMedia","OVERCONSTRAINED","inv3",3,6,5,40,19,11,0.075000,0.315789,0.454545,0.020000,0.980000,100,
"socialMedia/over/xyr5rqocykabwBjzi_inv5.als","socialMedia","OVERCONSTRAINED","inv5",72,22,11,119,30,17,0.605042,0.733333,0.647059,0.000000,1.000000,100,
"socialMedia/over/y6aACZKFRTdAaihwk_inv3.als","socialMedia","OVERCONSTRAINED","inv3",75,40,37,136,50,49,0.551471,0.800000,0.755102,0.000000,1.000000,100,
"socialMedia/over/y94K8wRxmD4hkYS5Q_inv7.als","socialMedia","OVERCONSTRAINED","inv7",64,19,22,162,42,67,0.395062,0.452381,0.328358,0.030000,0.970000,100,
"socialMedia/over/yBcW7QYC3MuMbBvFk_inv3.als","socialMedia","OVERCONSTRAINED","inv3",32,16,18,85,41,32,0.376471,0.390244,0.562500,0.000000,1.000000,100,
"socialMedia/over/yDFaCPF7s4YMJ34mb_inv4.als","socialMedia","OVERCONSTRAINED","inv4",23,17,6,97,38,20,0.237113,0.447368,0.300000,0.990000,0.010000,100,
"socialMedia/over/yG4tfhWphut6TMiKs_inv3.als","socialMedia","OVERCONSTRAINED","inv3",102,53,34,205,71,66,0.497561,0.746479,0.515152,0.000000,1.000000,100,
"socialMedia/over/yGeD7CigKJ7kDLoiz_inv3.als","socialMedia","OVERCONSTRAINED","inv3",95,41,28,179,52,32,0.530726,0.788462,0.875000,0.000000,1.000000,100,
"socialMedia/over/yLooHtiotHFENghAS_inv7.als","socialMedia","OVERCONSTRAINED","inv7",45,25,18,98,36,25,0.459184,0.694444,0.720000,0.020000,0.980000,100,
"socialMedia/over/yRiFYGZyt4bPfqr5P_inv3.als","socialMedia","OVERCONSTRAINED","inv3",1,1,1,74,32,21,0.013514,0.031250,0.047619,0.020000,0.980000,100,
"socialMedia/over/ySHYuAyiWSXs4Mj5G_inv5.als","socialMedia","OVERCONSTRAINED","inv5",5,1,6,61,23,13,0.081967,0.043478,0.461538,0.000000,1.000000,100,
